Time,CorrectedGyroX,CorrectedGyroY,CorrectedGyroZ,CorrectedAccelX,CorrectedAccelY,CorrectedAccelZ,CorrectedMagX,CorrectedMagY,CorrectedMagZ
1699595109.2736695,0.7195780873298645,1.8472020626068115,-5.008947372436523,-0.7090640068054199,0.5658970475196838,-0.5131930112838745,0.36149999499320984,0.32100000977516174,0.16950000822544098
1699595109.278662,0.7684458494186401,1.9363858699798584,-5.128673553466797,-0.7298650145530701,0.5690690279006958,-0.5485730171203613,0.34950000047683716,0.3345000147819519,0.18299999833106995
1699595109.2836695,0.8148702383041382,2.048781633377075,-5.149442195892334,-0.7506660223007202,0.5727290511131287,-0.575534999370575,0.34950000047683716,0.3345000147819519,0.18299999833106995
1699595109.288667,0.869846522808075,2.15506911277771,-5.0956878662109375,-0.7742730379104614,0.5727290511131287,-0.5989590287208557,0.33900001645088196,0.3569999933242798,0.17399999499320984
1699595109.2936692,0.9248227477073669,2.279681921005249,-4.944197654724121,-0.7947080135345459,0.5669340491294861,-0.6289710402488708,0.33900001645088196,0.3569999933242798,0.17399999499320984
1699595109.2986665,0.9895725846290588,2.392077922821045,-4.712075710296631,-0.8121540546417236,0.5601630210876465,-0.6583120226860046,0.31949999928474426,0.3659999966621399,0.1770000010728836
1699595109.3036697,1.0506572723388672,2.5032520294189453,-4.395657062530518,-0.8314300179481506,0.5451570153236389,-0.6713660359382629,0.31949999928474426,0.3659999966621399,0.1770000010728836
1699595109.30867,1.1129636764526367,2.641303539276123,-3.905757427215576,-0.8425320386886597,0.5243560075759888,-0.6834440231323242,0.3059999942779541,0.38850000500679016,0.1784999966621399
1699595109.3136702,1.1606098413467407,2.745147466659546,-3.491602897644043,-0.8432640433311462,0.5074590444564819,-0.6878360509872437,0.3059999942779541,0.38850000500679016,0.1784999966621399
1699595109.3186631,1.2192511558532715,2.8343312740325928,-3.087222099304199,-0.8360660076141357,0.4912330210208893,-0.6891170144081116,0.2879999876022339,0.39149999618530273,0.19349999725818634
1699595109.323665,1.2949961423873901,2.9284017086029053,-2.6571855545043945,-0.817827045917511,0.4694560170173645,-0.6885070204734802,0.2879999876022339,0.39149999618530273,0.19349999725818634
1699595109.3286703,1.3487507104873657,2.9723827838897705,-2.4177334308624268,-0.8078840374946594,0.46000102162361145,-0.6880190372467041,0.27000001072883606,0.4065000116825104,0.18150000274181366
1699595109.3336694,1.4415994882583618,3.017585515975952,-2.1856114864349365,-0.7881810069084167,0.442982017993927,-0.6899710297584534,0.27000001072883606,0.4065000116825104,0.18150000274181366
1699595109.338662,1.534448266029358,3.062788248062134,-2.0084657669067383,-0.7714060544967651,0.4270000159740448,-0.6866160035133362,0.2475000023841858,0.414000004529953,0.19050000607967377
1699595109.343669,1.6566177606582642,3.123872995376587,-1.8740793466567993,-0.7502390146255493,0.41760602593421936,-0.6790520548820496,0.2475000023841858,0.414000004529953,0.19050000607967377
1699595109.3486702,1.7567967176437378,3.144641637802124,-1.8068861961364746,-0.7337690591812134,0.4051620066165924,-0.6766730546951294,0.2370000034570694,0.42149999737739563,0.19949999451637268
1699595109.3536694,1.8691926002502441,3.1690754890441895,-1.793447494506836,-0.7241920232772827,0.39564600586891174,-0.6736840009689331,0.2370000034570694,0.42149999737739563,0.19949999451637268
1699595109.3586621,1.9632630348205566,3.173962354660034,-1.7897825241088867,-0.7285840511322021,0.39235201478004456,-0.6670960187911987,0.2160000056028366,0.4424999952316284,0.20399999618530273
1699595109.363669,2.057333469390869,3.1861793994903564,-1.793447494506836,-0.7348670363426208,0.38692301511764526,-0.6841760277748108,0.2160000056028366,0.4424999952316284,0.20399999618530273
1699595109.3686705,2.152625799179077,3.182514190673828,-1.7641268968582153,-0.7452980279922485,0.38216501474380493,-0.7040010094642639,0.19949999451637268,0.44699999690055847,0.20100000500679016
1699595109.3736696,2.2637999057769775,3.214278221130371,-1.689603567123413,-0.7590840458869934,0.3745400011539459,-0.7247410416603088,0.19949999451637268,0.44699999690055847,0.20100000500679016
1699595109.378702,2.3786392211914062,3.312013864517212,-1.4525947570800781,-0.7726870179176331,0.3655730187892914,-0.7462740540504456,0.18450000882148743,0.45899999141693115,0.19500000774860382
1699595109.3836699,2.4397239685058594,3.4158577919006348,-1.1447277069091797,-0.7828130125999451,0.3439180254936218,-0.7623780369758606,0.18450000882148743,0.45899999141693115,0.19500000774860382
1699595109.3886702,2.4775965213775635,3.520923614501953,-0.7806627750396729,-0.7812880277633667,0.33470702171325684,-0.7516420483589172,0.16500000655651093,0.4724999964237213,0.1979999989271164
1699595109.3936691,2.5435678958892822,3.641871452331543,-0.3799470067024231,-0.7709180116653442,0.3231780230998993,-0.7382830381393433,0.16500000655651093,0.4724999964237213,0.1979999989271164
1699595109.3986614,2.598544120788574,3.781144618988037,0.03665083646774292,-0.7507880330085754,0.3182370066642761,-0.7180310487747192,0.1574999988079071,0.48000001907348633,0.1979999989271164
1699595109.4036694,2.6535205841064453,3.916752576828003,0.4080459773540497,-0.714737057685852,0.31616300344467163,-0.6897270083427429,0.1574999988079071,0.48000001907348633,0.1979999989271164
1699595109.40867,2.736595630645752,4.046252250671387,0.7036960124969482,-0.6813700199127197,0.3252520263195038,-0.6503210067749023,0.14249999821186066,0.49050000309944153,0.1875
1699595109.4136698,2.8685386180877686,4.16597843170166,0.9504783153533936,-0.6261650323867798,0.3248250186443329,-0.6174420118331909,0.14249999821186066,0.49050000309944153,0.1875
1699595109.4186614,3.0102553367614746,4.240501880645752,1.0445488691329956,-0.5726070404052734,0.31500402092933655,-0.607804000377655,0.11400000005960464,0.49650001525878906,0.18150000274181366
1699595109.4236696,3.1727406978607178,4.316246509552002,1.0579874515533447,-0.5231360197067261,0.3147599995136261,-0.5981050133705139,0.11400000005960464,0.49650001525878906,0.18150000274181366
1699595109.4286702,3.3572165966033936,4.374887943267822,0.994459331035614,-0.4707980155944824,0.29908302426338196,-0.5931030511856079,0.10050000250339508,0.5130000114440918,0.17100000381469727
1699595109.4336696,3.5453574657440186,4.42131233215332,0.9089407324790955,-0.4239500164985657,0.2857850193977356,-0.5727290511131287,0.10050000250339508,0.5130000114440918,0.17100000381469727
1699595109.4386914,3.757932424545288,4.453076362609863,0.8197570443153381,-0.3896070122718811,0.2713890075683594,-0.5528430342674255,0.09000000357627869,0.5264999866485596,0.1679999977350235
1699595109.443669,3.969285488128662,4.506831169128418,0.7733326554298401,-0.3563620150089264,0.2516250014305115,-0.5458890199661255,0.09000000357627869,0.5264999866485596,0.1679999977350235
1699595109.448662,4.220954418182373,4.555698871612549,0.8551861643791199,-0.32470300793647766,0.2236260026693344,-0.5449740290641785,0.07500000298023224,0.5339999794960022,0.15150000154972076
1699595109.4536693,4.390769958496094,4.577689170837402,0.999346137046814,-0.28060001134872437,0.19489501416683197,-0.5381420254707336,0.07500000298023224,0.5339999794960022,0.15150000154972076
1699595109.4586618,4.503166198730469,4.5752458572387695,1.1826002597808838,-0.24656200408935547,0.18513500690460205,-0.5183170437812805,0.06300000101327896,0.5475000143051147,0.14550000429153442
1699595109.4636695,4.635108947753906,4.547146797180176,1.4965758323669434,-0.20526501536369324,0.17324000597000122,-0.475678026676178,0.06300000101327896,0.5475000143051147,0.14550000429153442
1699595109.4686701,4.7194061279296875,4.509274482727051,1.7433581352233887,-0.16775000095367432,0.15707500278949738,-0.4533520042896271,0.0494999997317791,0.565500020980835,0.12000000476837158
1699595109.473669,4.889221668243408,4.420090675354004,2.1685078144073486,-0.11968200653791428,0.12840500473976135,-0.4197410047054291,0.0494999997317791,0.565500020980835,0.12000000476837158
1699595109.4786618,4.996730804443359,4.335793972015381,2.4287288188934326,-0.09900300204753876,0.10693300515413284,-0.4092490077018738,0.04500000178813934,0.5774999856948853,0.0989999994635582
1699595109.4836617,5.132338523864746,4.207515716552734,2.7989020347595215,-0.07844600081443787,0.07063800096511841,-0.40461301803588867,0.04500000178813934,0.5774999856948853,0.0989999994635582
1699595109.4886622,5.259395122528076,4.032813549041748,3.2619242668151855,-0.057889003306627274,0.022204000502824783,-0.39912301301956177,0.03449999913573265,0.5895000100135803,0.07500000298023224
